event_time;symbol;timeframe;origin;signal_class;direction;signal_entry_price;signal_exit_time;signal_exit_price;signal_move_pts;signal_duration_bars;signal_result;signal_exit_reason;position_exit_time;position_exit_price;position_move_pts;position_duration_bars;position_result;position_exit_reason;executed;skip_reason;block_reason;bre_reason;atr;spread;ema_fast;slow_ma;ma_gap_pts;slow_angle_deg;vline_state;vline_dir;sw_state;sw_score;adx;di_plus;di_minus;sl;tp1;tp2;tp3;tp4;tp5
2026.01.07 03:00:00;XAUUSD;PERIOD_M30;LIVE;VALID;SELL;4477.07;2026.01.07 12:30:00;4464.36;1271.0;19;WIN;NEXT_SIGNAL;2026.01.07 13:00:00;4464.69;1238.0;20;WIN;REV;YES;;;;9.16;34;4488.38;4488.85;-47.2;-14.0;BULL NOISE;BUY;OFF;0.78;28.92;19.45;26.05;4488.53;4467.91;4458.74;4449.58;4440.41;4431.25
2026.01.07 12:30:00;XAUUSD;PERIOD_M30;LIVE;VALID;BUY;4464.36;2026.01.07 13:00:00;4458.99;-537.0;1;LOSS;NEXT_SIGNAL;2026.01.07 13:30:00;4459.03;-533.0;2;LOSS;REV;YES;;;;10.49;34;4462.51;4462.31;20.5;0.0;BULL;BUY;OFF;0.63;21.36;15.55;17.23;4451.25;4474.85;4485.33;4495.82;4506.31;4516.79
2026.01.07 13:00:00;XAUUSD;PERIOD_M30;LIVE;VALID;SELL;4458.99;2026.01.07 18:30:00;4464.11;-512.0;11;LOSS;NEXT_SIGNAL;2026.01.07 19:00:00;4464.24;-525.0;12;LOSS;REV;YES;;;;10.45;34;4461.73;4461.77;-3.7;0.0;BULL;BUY;OFF;0.64;21.09;13.47;19.92;4472.05;4448.54;4438.09;4427.64;4417.20;4406.75
2026.01.07 18:30:00;XAUUSD;PERIOD_M30;LIVE;VALID;BUY;4464.11;2026.01.08 03:30:00;4448.33;-1578.0;16;LOSS;NEXT_SIGNAL;2026.01.08 04:00:00;4448.24;-1587.0;17;LOSS;REV;YES;;;;13.49;34;4452.76;4452.20;55.5;14.0;BULL;BUY;OFF;0.89;26.65;27.67;20.29;4447.24;4477.60;4491.10;4504.59;4518.09;4531.58
2026.01.08 03:30:00;XAUUSD;PERIOD_M30;LIVE;VALID;SELL;4448.33;2026.01.08 16:30:00;4432.88;1545.0;26;WIN;NEXT_SIGNAL;2026.01.08 17:00:00;4433.24;1509.0;27;WIN;REV;YES;;;;9.15;34;4453.99;4454.87;-87.5;-14.0;BULL NOISE;BUY;OFF;0.95;15.59;15.13;21.78;4459.77;4439.18;4430.03;4420.88;4411.72;4402.57
2026.01.08 16:30:00;XAUUSD;PERIOD_M30;LIVE;VALID;BUY;4432.88;2026.01.09 05:00:00;4463.40;3052.0;23;WIN;NEXT_SIGNAL;2026.01.09 05:30:00;4463.39;3051.0;24;WIN;REV;YES;;;;11.35;34;4428.65;4428.40;25.2;0.0;BULL;BUY;OFF;0.84;29.47;18.21;19.02;4418.69;4444.23;4455.58;4466.93;4478.28;4489.63
2026.01.09 05:00:00;XAUUSD;PERIOD_M30;LIVE;VALID;SELL;4463.40;2026.01.09 08:00:00;4473.46;-1006.0;6;LOSS;NEXT_SIGNAL;2026.01.09 08:30:00;4473.85;-1045.0;7;LOSS;REV;YES;;;;9.74;34;4466.87;4466.90;-3.0;0.0;BULL;BUY;OFF;0.87;18.89;20.70;26.70;4475.58;4453.65;4443.91;4434.16;4424.42;4414.68
2026.01.09 08:00:00;XAUUSD;PERIOD_M30;LIVE;VALID;BUY;4473.46;2026.01.09 14:30:00;4466.00;-746.0;13;LOSS;NEXT_SIGNAL;2026.01.09 15:00:00;4466.11;-735.0;14;LOSS;REV;YES;;;;8.43;34;4467.46;4467.37;9.1;0.0;BULL;BUY;OFF;0.89;15.65;21.95;15.78;4462.93;4481.89;4490.32;4498.74;4507.17;4515.60
2026.01.09 14:30:00;XAUUSD;PERIOD_M30;LIVE;VALID;SELL;4466.00;2026.01.09 15:30:00;4482.68;-1668.0;2;LOSS;NEXT_SIGNAL;2026.01.09 16:00:00;4483.07;-1707.0;3;LOSS;REV;YES;;;;7.25;34;4469.81;4470.23;-41.5;0.0;BULL;BUY;OFF;0.88;15.61;17.72;20.45;4475.07;4458.74;4451.49;4444.24;4436.98;4429.73
2026.01.09 15:30:00;XAUUSD;PERIOD_M30;LIVE;VALID;BUY;4482.68;2026.01.12 22:30:00;4593.88;11120.0;60;WIN;NEXT_SIGNAL;2026.01.12 23:00:00;4593.89;11121.0;61;WIN;REV;YES;;;;9.60;34;4473.24;4471.85;139.1;14.0;BULL;BUY;OFF;0.85;16.29;25.84;15.36;4470.68;4492.28;4501.88;4511.49;4521.09;4530.69
2026.01.12 22:30:00;XAUUSD;PERIOD_M30;LIVE;VALID;SELL;4593.88;2026.01.13 06:00:00;4597.24;-336.0;13;LOSS;NEXT_SIGNAL;2026.01.13 06:30:00;4597.57;-369.0;14;LOSS;REV;YES;;;;14.46;34;4606.37;4608.65;-228.4;-14.0;BULL;BUY;OFF;0.67;20.00;17.17;26.68;4611.96;4579.42;4564.96;4550.50;4536.03;4521.57
2026.01.13 06:00:00;XAUUSD;PERIOD_M30;LIVE;VALID;BUY;4597.24;2026.01.13 08:30:00;4581.48;-1576.0;5;LOSS;NEXT_SIGNAL;2026.01.13 09:00:00;4581.50;-1574.0;6;LOSS;REV;YES;;;;11.77;34;4592.56;4592.50;5.9;0.0;BULL;BUY;OFF;0.83;23.17;19.65;11.92;4582.53;4609.01;4620.78;4632.55;4644.33;4656.10
2026.01.13 08:30:00;XAUUSD;PERIOD_M30;LIVE;VALID;SELL;4581.48;2026.01.13 15:00:00;4601.25;-1977.0;13;LOSS;NEXT_SIGNAL;2026.01.13 15:30:00;4601.85;-2037.0;14;LOSS;REV;YES;;;;10.34;34;4589.96;4590.71;-75.6;0.0;BULL;BUY;OFF;0.90;23.70;9.61;25.22;4594.40;4571.14;4560.80;4550.47;4540.13;4529.79
2026.01.13 15:00:00;XAUUSD;PERIOD_M30;LIVE;BLOCKED;BUY;4601.25;2026.01.13 20:00:00;4591.70;-955.0;10;LOSS;NEXT_SIGNAL;;;;;;;NO;MARKET;SPREAD;;9.65;63;4590.52;4588.75;176.9;14.0;BULL;BUY;OFF;0.97;17.22;25.31;17.05;4589.19;4610.90;4620.55;4630.20;4639.85;4649.50
2026.01.13 20:00:00;XAUUSD;PERIOD_M30;LIVE;VALID;SELL;4591.70;2026.01.14 02:00:00;4609.61;-1791.0;10;LOSS;NEXT_SIGNAL;2026.01.14 02:30:00;4610.22;-1852.0;11;LOSS;REV;YES;;;;17.66;34;4601.83;4602.79;-96.8;0.0;BULL;BUY;OFF;0.89;22.17;13.99;23.89;4613.78;4574.04;4556.37;4538.71;4521.04;4503.38
2026.01.14 02:00:00;XAUUSD;PERIOD_M30;LIVE;VALID;BUY;4609.61;2026.01.14 16:30:00;4617.45;784.0;29;WIN;NEXT_SIGNAL;2026.01.14 17:00:00;4617.02;741.0;30;WIN;REV;YES;;;;12.35;34;4597.04;4596.94;9.5;0.0;BULL;BUY;OFF;0.83;20.45;27.26;15.19;4594.17;4621.96;4634.31;4646.66;4659.02;4671.37
2026.01.14 16:30:00;XAUUSD;PERIOD_M30;LIVE;VALID;SELL;4617.45;2026.01.14 21:00:00;4634.86;-1741.0;9;LOSS;NEXT_SIGNAL;2026.01.14 21:30:00;4635.25;-1780.0;10;LOSS;REV;YES;;;;11.21;34;4630.48;4632.13;-164.5;0.0;BULL NOISE;BUY;OFF;0.87;15.58;14.06;25.62;4631.46;4606.24;4595.04;4583.83;4572.62;4561.41
2026.01.14 21:00:00;XAUUSD;PERIOD_M30;LIVE;VALID;BUY;4634.86;2026.01.15 01:00:00;4609.04;-2582.0;6;LOSS;NEXT_SIGNAL;2026.01.15 01:30:00;4608.97;-2589.0;7;LOSS;REV;YES;;;;14.53;34;4626.40;4625.40;100.4;0.0;BULL;BUY;OFF;0.83;25.03;30.39;15.12;4616.69;4649.39;4663.93;4678.46;4692.99;4707.52
2026.01.15 01:00:00;XAUUSD;PERIOD_M30;LIVE;VALID;SELL;4609.04;2026.01.15 09:00:00;4610.16;-112.0;16;LOSS;NEXT_SIGNAL;2026.01.15 09:30:00;4610.49;-145.0;17;LOSS;REV;YES;;;;13.15;34;4623.77;4625.06;-129.2;-14.0;BULL NOISE;BUY;OFF;0.78;21.10;12.88;24.43;4625.48;4595.89;4582.74;4569.58;4556.43;4543.28
2026.01.15 09:00:00;XAUUSD;PERIOD_M30;LIVE;VALID;BUY;4610.16;2026.01.15 15:30:00;4588.31;-2185.0;13;LOSS;NEXT_SIGNAL;2026.01.15 16:00:00;4588.32;-2184.0;14;LOSS;REV;YES;;;;14.90;34;4602.93;4601.91;101.7;0.0;BULL;BUY;OFF;0.67;28.98;17.81;14.64;4591.53;4625.06;4639.96;4654.86;4669.77;4684.67
2026.01.15 15:30:00;XAUUSD;PERIOD_M30;LIVE;VALID;SELL;4588.31;2026.01.15 17:30:00;4615.39;-2708.0;4;LOSS;NEXT_SIGNAL;2026.01.15 18:00:00;4615.67;-2736.0;5;LOSS;REV;YES;;;;9.26;34;4606.80;4608.49;-169.0;-14.0;BEAR NOISE;SELL;OFF;0.97;28.15;12.87;30.43;4599.88;4579.05;4569.79;4560.53;4551.28;4542.02
2026.01.15 17:30:00;XAUUSD;PERIOD_M30;LIVE;VALID;BUY;4615.39;2026.01.15 18:30:00;4605.58;-981.0;2;LOSS;NEXT_SIGNAL;2026.01.15 19:00:00;4605.68;-971.0;3;LOSS;REV;YES;;;;11.02;32;4610.50;4610.17;33.2;0.0;BEAR;SELL;OFF;0.94;21.29;15.95;17.17;4601.62;4626.41;4637.42;4648.44;4659.46;4670.47
2026.01.15 18:30:00;XAUUSD;PERIOD_M30;LIVE;VALID;SELL;4605.58;2026.01.15 19:30:00;4616.46;-1088.0;2;LOSS;NEXT_SIGNAL;2026.01.15 20:00:00;4616.89;-1131.0;3;LOSS;REV;YES;;;;11.96;34;4609.59;4609.97;-38.2;0.0;BEAR;SELL;OFF;0.97;18.95;17.11;20.90;4620.54;4593.61;4581.65;4569.69;4557.72;4545.76
2026.01.15 19:30:00;XAUUSD;PERIOD_M30;LIVE;VALID;BUY;4616.46;2026.01.15 22:30:00;4605.65;-1081.0;6;LOSS;NEXT_SIGNAL;2026.01.15 23:00:00;4605.61;-1085.0;7;LOSS;REV;YES;;;;11.83;34;4611.31;4610.73;57.9;14.0;BEAR;SELL;OFF;0.87;16.68;19.41;15.70;4601.67;4628.29;4640.12;4651.95;4663.78;4675.61
2026.01.15 22:30:00;XAUUSD;PERIOD_M30;LIVE;VALID;SELL;4605.65;2026.01.16 01:00:00;4608.93;-328.0;3;LOSS;NEXT_SIGNAL;2026.01.16 01:00:02;4618.18;-1253.0;3;LOSS;REV;YES;;;;10.43;34;4611.25;4611.69;-44.5;-14.0;BEAR;SELL;OFF;0.82;18.00;17.83;26.39;4618.69;4595.22;4584.79;4574.36;4563.93;4553.50
2026.01.16 01:00:00;XAUUSD;PERIOD_M30;LIVE;VALID;SELL;4608.93;2026.01.16 08:00:00;4604.49;444.0;14;WIN;NEXT_SIGNAL;2026.01.16 08:30:00;4604.60;433.0;15;WIN;REV;NO;POSITION_ACTIVE;;;8.55;34;4611.94;4612.15;-20.8;0.0;BEAR;SELL;OFF;0.75;13.38;20.69;22.56;4619.61;4600.38;4591.84;4583.29;4574.74;4566.19
2026.01.16 08:00:00;XAUUSD;PERIOD_M30;LIVE;VALID;BUY;4604.49;2026.01.16 08:30:00;4598.12;-637.0;1;LOSS;NEXT_SIGNAL;2026.01.16 09:00:00;4598.14;-635.0;2;LOSS;REV;YES;;;;8.34;34;4603.13;4602.71;42.0;0.0;BEAR;SELL;OFF;0.88;25.49;18.55;17.19;4594.07;4612.83;4621.16;4629.50;4637.83;4646.17
2026.01.16 08:30:00;XAUUSD;PERIOD_M30;LIVE;VALID;SELL;4598.12;2026.01.16 09:00:00;4605.87;-775.0;1;LOSS;NEXT_SIGNAL;2026.01.16 09:30:00;4606.31;-819.0;2;LOSS;REV;YES;;;;8.99;34;4602.02;4602.09;-7.1;-14.0;BEAR;SELL;OFF;0.90;24.72;16.08;24.00;4609.36;4589.13;4580.14;4571.15;4562.16;4553.17
2026.01.16 09:00:00;XAUUSD;PERIOD_M30;LIVE;VALID;BUY;4605.87;2026.01.16 15:00:00;4586.77;-1910.0;12;LOSS;NEXT_SIGNAL;2026.01.16 15:30:00;4586.78;-1909.0;13;LOSS;REV;YES;;;;9.50;34;4602.87;4602.29;58.5;0.0;BEAR;SELL;OFF;0.88;22.60;17.45;20.80;4593.99;4615.37;4624.87;4634.37;4643.87;4653.37
2026.01.16 15:00:00;XAUUSD;PERIOD_M30;LIVE;VALID;SELL;4586.77;2026.01.16 23:00:00;4592.34;-557.0;16;LOSS;NEXT_SIGNAL;2026.01.16 23:30:00;4592.68;-591.0;17;LOSS;REV;YES;;;;10.53;34;4601.30;4603.30;-200.2;-14.0;BEAR;SELL;OFF;0.96;19.83;14.45;31.23;4599.94;4576.24;4565.70;4555.17;4544.64;4534.11
2026.01.16 23:00:00;XAUUSD;PERIOD_M30;LIVE;VALID;BUY;4592.34;2026.01.19 10:30:00;4663.60;7126.0;21;WIN;NEXT_SIGNAL;2026.01.19 11:00:00;4663.52;7118.0;22;WIN;REV;YES;;;;18.51;40;4587.28;4587.07;21.4;0.0;BEAR;SELL;OFF;0.77;15.33;26.42;18.75;4569.20;4610.85;4629.36;4647.87;4666.38;4684.89
2026.01.19 10:30:00;XAUUSD;PERIOD_M30;LIVE;VALID;SELL;4663.60;2026.01.19 11:00:00;4666.60;-300.0;1;LOSS;NEXT_SIGNAL;2026.01.19 11:30:00;4666.79;-319.0;2;LOSS;REV;YES;;;;9.08;34;4666.69;4666.73;-4.3;0.0;BULL;BUY;OFF;0.92;25.28;19.93;13.57;4674.96;4654.52;4645.43;4636.35;4627.26;4618.18
2026.01.19 11:00:00;XAUUSD;PERIOD_M30;LIVE;VALID;BUY;4666.60;2026.01.19 12:00:00;4665.77;-83.0;2;LOSS;NEXT_SIGNAL;2026.01.19 12:30:00;4665.66;-94.0;3;LOSS;REV;YES;;;;8.98;34;4666.67;4666.66;0.6;0.0;BULL;BUY;OFF;0.91;25.20;19.46;11.76;4655.38;4675.58;4684.56;4693.54;4702.52;4711.50
2026.01.19 12:00:00;XAUUSD;PERIOD_M30;LIVE;VALID;SELL;4665.77;2026.01.19 14:30:00;4671.91;-614.0;5;LOSS;NEXT_SIGNAL;2026.01.19 15:00:00;4672.27;-650.0;6;LOSS;REV;YES;;;;8.57;34;4666.75;4666.75;-0.0;0.0;BULL;BUY;OFF;0.93;25.74;16.29;8.83;4676.48;4657.20;4648.64;4640.07;4631.51;4622.94
2026.01.19 14:30:00;XAUUSD;PERIOD_M30;LIVE;VALID;BUY;4671.91;2026.01.19 17:00:00;4666.63;-528.0;5;LOSS;NEXT_SIGNAL;2026.01.19 17:30:00;4666.64;-527.0;6;LOSS;REV;YES;;;;8.27;34;4667.54;4667.24;30.5;0.0;BULL;BUY;OFF;0.93;18.35;16.53;12.25;4661.57;4680.18;4688.45;4696.72;4704.99;4713.26
2026.01.19 17:00:00;XAUUSD;PERIOD_M30;LIVE;VALID;SELL;4666.63;2026.01.19 17:30:00;4674.14;-751.0;1;LOSS;NEXT_SIGNAL;2026.01.19 18:00:00;4674.49;-786.0;2;LOSS;REV;YES;;;;7.29;34;4667.38;4667.39;-1.3;0.0;BULL;BUY;OFF;0.89;15.61;12.49;13.95;4675.75;4659.34;4652.04;4644.75;4637.46;4630.17
2026.01.19 17:30:00;XAUUSD;PERIOD_M30;LIVE;VALID;BUY;4674.14;2026.01.20 01:00:00;4666.19;-795.0;9;LOSS;NEXT_SIGNAL;2026.01.20 01:30:00;4666.71;-743.0;10;LOSS;REV;YES;;;;7.35;34;4668.88;4668.00;88.7;0.0;BULL;BUY;OFF;0.89;16.01;17.61;12.09;4664.96;4681.49;4688.83;4696.18;4703.53;4710.88
2026.01.20 01:00:00;XAUUSD;PERIOD_M30;LIVE;VALID;SELL;4666.19;2026.01.20 05:00:00;4673.16;-697.0;8;LOSS;NEXT_SIGNAL;2026.01.20 05:30:00;4673.52;-733.0;9;LOSS;REV;YES;;;;6.61;34;4671.17;4671.26;-8.5;0.0;BULL;BUY;OFF;0.87;17.87;18.43;13.77;4674.46;4659.58;4652.96;4646.35;4639.74;4633.12
2026.01.20 05:00:00;XAUUSD;PERIOD_M30;LIVE;VALID;BUY;4673.16;2026.01.21 16:30:00;4851.93;17877.0;69;WIN;NEXT_SIGNAL;2026.01.21 17:00:00;4851.49;17833.0;70;WIN;REV;YES;;;;7.76;34;4669.62;4669.48;13.7;0.0;BULL;BUY;OFF;0.88;17.08;13.89;9.79;4663.47;4680.92;4688.67;4696.43;4704.18;4711.94
2026.01.21 16:30:00;XAUUSD;PERIOD_M30;LIVE;VALID;SELL;4851.93;2026.01.22 07:30:00;4821.33;3060.0;28;WIN;NEXT_SIGNAL;2026.01.22 08:00:00;4821.66;3027.0;29;WIN;REV;YES;;;;16.52;34;4863.16;4863.85;-69.3;0.0;BULL;BUY;OFF;0.75;40.07;17.77;12.60;4872.57;4835.41;4818.90;4802.38;4785.87;4769.35
2026.01.22 07:30:00;XAUUSD;PERIOD_M30;LIVE;VALID;BUY;4821.33;2026.01.22 15:30:00;4822.25;92.0;16;WIN;NEXT_SIGNAL;2026.01.22 16:00:00;4821.82;49.0;17;WIN;REV;YES;;;;17.80;34;4801.40;4798.62;277.4;14.0;BULL;BUY;OFF;0.77;18.05;28.08;12.89;4799.09;4839.13;4856.92;4874.72;4892.51;4910.31
2026.01.22 15:30:00;XAUUSD;PERIOD_M30;LIVE;VALID;SELL;4822.25;2026.01.22 16:30:00;4835.18;-1293.0;2;LOSS;NEXT_SIGNAL;2026.01.22 17:00:00;4835.29;-1304.0;3;LOSS;REV;YES;;;;11.65;32;4825.59;4826.33;-73.8;0.0;BULL;BUY;OFF;0.92;18.95;13.65;17.93;4836.82;4810.60;4798.94;4787.29;4775.63;4763.98
2026.01.22 16:30:00;XAUUSD;PERIOD_M30;LIVE;VALID;BUY;4835.18;2026.01.23 09:30:00;4944.35;10917.0;32;WIN;NEXT_SIGNAL;2026.01.23 10:00:00;4944.12;10894.0;33;WIN;REV;YES;;;;12.30;44;4828.38;4827.98;40.8;14.0;BULL;BUY;OFF;0.92;18.45;25.43;13.47;4819.81;4847.48;4859.78;4872.08;4884.38;4896.68
2026.01.23 09:30:00;XAUUSD;PERIOD_M30;LIVE;VALID;SELL;4944.35;2026.01.23 15:30:00;4938.86;549.0;12;WIN;NEXT_SIGNAL;2026.01.23 16:00:00;4939.24;511.0;13;WIN;REV;YES;;;;12.29;34;4952.24;4952.98;-74.0;0.0;BULL;BUY;OFF;0.95;40.64;22.43;16.80;4959.71;4932.06;4919.77;4907.48;4895.19;4882.90
2026.01.23 15:30:00;XAUUSD;PERIOD_M30;LIVE;VALID;BUY;4938.86;2026.01.26 15:00:00;5072.30;13344.0;45;WIN;NEXT_SIGNAL;2026.01.26 15:30:00;5072.25;13339.0;46;WIN;REV;YES;;;;17.10;34;4932.35;4931.38;97.3;0.0;BEAR;SELL;OFF;0.96;17.54;17.96;15.84;4917.49;4955.96;4973.05;4990.15;5007.24;5024.34
2026.01.26 15:00:00;XAUUSD;PERIOD_M30;LIVE;VALID;SELL;5072.30;2026.01.26 17:30:00;5090.76;-1846.0;5;LOSS;NEXT_SIGNAL;2026.01.26 18:00:00;5091.07;-1877.0;6;LOSS;REV;YES;;;;15.65;32;5083.28;5085.08;-180.4;-14.0;BULL;BUY;OFF;0.89;20.97;11.82;25.59;5091.87;5056.65;5040.99;5025.34;5009.68;4994.03
2026.01.26 17:30:00;XAUUSD;PERIOD_M30;LIVE;VALID;BUY;5090.76;2026.01.26 18:00:00;5075.21;-1555.0;1;LOSS;NEXT_SIGNAL;2026.01.26 18:30:00;5075.38;-1538.0;2;LOSS;REV;YES;;;;16.10;36;5086.13;5085.73;40.2;14.0;BULL;BUY;OFF;0.88;20.86;14.99;22.96;5070.63;5106.86;5122.97;5139.07;5155.18;5171.28
2026.01.26 18:00:00;XAUUSD;PERIOD_M30;LIVE;VALID;SELL;5075.21;2026.01.26 19:00:00;5088.35;-1314.0;2;LOSS;NEXT_SIGNAL;2026.01.26 19:30:00;5088.48;-1327.0;3;LOSS;REV;YES;;;;17.53;36;5083.70;5084.70;-99.5;-14.0;BULL;BUY;OFF;0.89;19.20;16.82;19.90;5097.12;5057.68;5040.15;5022.62;5005.10;4987.57
2026.01.26 19:00:00;XAUUSD;PERIOD_M30;LIVE;VALID;BUY;5088.35;2026.01.26 20:30:00;5068.73;-1962.0;3;LOSS;NEXT_SIGNAL;2026.01.26 21:00:00;5068.76;-1959.0;4;LOSS;REV;YES;;;;18.30;36;5085.72;5085.19;53.2;0.0;BULL;BUY;OFF;0.92;17.03;14.85;17.02;5065.48;5106.65;5124.94;5143.24;5161.54;5179.83
2026.01.26 20:30:00;XAUUSD;PERIOD_M30;LIVE;VALID;SELL;5068.73;2026.01.27 04:00:00;5067.90;83.0;13;WIN;NEXT_SIGNAL;2026.01.27 04:30:00;5068.33;40.0;14;WIN;REV;YES;;;;21.53;34;5083.88;5084.75;-86.7;-14.0;BULL NOISE;BUY;OFF;0.92;15.69;13.05;22.57;5095.64;5047.20;5025.68;5004.15;4982.62;4961.10
2026.01.27 04:00:00;XAUUSD;PERIOD_M30;LIVE;VALID;BUY;5067.90;2026.01.27 14:00:00;5078.77;1087.0;20;WIN;NEXT_SIGNAL;2026.01.27 14:30:00;5078.64;1074.0;21;WIN;REV;YES;;;;32.50;36;5053.63;5050.64;299.5;14.0;BULL;BUY;OFF;0.90;16.89;16.64;22.03;5027.27;5100.40;5132.90;5165.41;5197.91;5230.41
2026.01.27 14:00:00;XAUUSD;PERIOD_M30;LIVE;VALID;SELL;5078.77;2026.01.27 18:00:00;5098.60;-1983.0;8;LOSS;NEXT_SIGNAL;2026.01.27 18:30:00;5098.93;-2016.0;9;LOSS;REV;YES;;;;13.44;36;5082.85;5083.03;-17.9;0.0;BULL;BUY;OFF;0.75;15.60;14.78;23.32;5095.57;5065.33;5051.89;5038.44;5025.00;5011.56
2026.01.27 18:00:00;XAUUSD;PERIOD_M30;LIVE;VALID;BUY;5098.60;2026.01.28 13:30:00;5261.47;16287.0;37;WIN;NEXT_SIGNAL;2026.01.28 14:00:00;5261.94;16334.0;38;WIN;REV;YES;;;;18.00;34;5080.64;5079.97;66.6;0.0;BULL;BUY;OFF;0.80;16.88;24.89;17.45;5076.10;5116.60;5134.60;5152.59;5170.59;5188.59
2026.01.28 13:30:00;XAUUSD;PERIOD_M30;LIVE;VALID;SELL;5261.47;2026.01.28 18:00:00;5287.34;-2587.0;9;LOSS;NEXT_SIGNAL;2026.01.28 18:30:00;5287.76;-2629.0;10;LOSS;REV;YES;;;;19.40;38;5269.24;5270.30;-106.0;0.0;BULL;BUY;OFF;0.96;46.61;19.96;20.24;5285.72;5242.07;5222.67;5203.27;5183.87;5164.47
