event_time;symbol;timeframe;origin;signal_class;direction;signal_entry_price;signal_exit_time;signal_exit_price;signal_move_pts;signal_duration_bars;signal_result;signal_exit_reason;position_exit_time;position_exit_price;position_move_pts;position_duration_bars;position_result;position_exit_reason;executed;skip_reason;block_reason;bre_reason;atr;spread;ema_fast;slow_ma;ma_gap_pts;slow_angle_deg;vline_state;vline_dir;sw_state;sw_score;adx;di_plus;di_minus;sl;tp1;tp2;tp3;tp4;tp5
2026.01.02 05:59:00;XAUUSD;PERIOD_M1;LIVE;VALID;BUY;4374.99;2026.01.02 06:13:00;4374.50;-49.0;14;LOSS;NEXT_SIGNAL;2026.01.02 06:14:00;4374.52;-47.0;15;LOSS;REV;YES;;;;1.58;34;4373.68;4373.52;15.2;0.0;BULL;BUY;OFF;0.86;33.66;24.85;9.38;4373.01;4376.57;4378.15;4379.74;4381.32;4382.90
2026.01.02 06:13:00;XAUUSD;PERIOD_M1;LIVE;VALID;SELL;4374.50;2026.01.02 06:43:00;4374.39;11.0;30;WIN;NEXT_SIGNAL;2026.01.02 06:44:00;4374.69;-19.0;31;LOSS;REV;YES;;;;1.51;34;4375.98;4376.12;-14.6;0.0;BULL;BUY;OFF;0.82;27.78;18.67;23.60;4376.39;4372.99;4371.48;4369.97;4368.45;4366.94
2026.01.02 06:43:00;XAUUSD;PERIOD_M1;LIVE;VALID;BUY;4374.39;2026.01.02 06:52:00;4372.86;-153.0;9;LOSS;NEXT_SIGNAL;2026.01.02 06:53:00;4372.87;-152.0;10;LOSS;REV;YES;;;;1.10;34;4373.36;4373.29;7.1;0.0;BULL;BUY;OFF;0.85;22.17;22.59;15.52;4373.02;4375.49;4376.59;4377.69;4378.79;4379.89
2026.01.02 06:52:00;XAUUSD;PERIOD_M1;LIVE;VALID;SELL;4372.86;2026.01.02 07:06:00;4374.24;-138.0;14;LOSS;NEXT_SIGNAL;2026.01.02 07:07:00;4374.80;-194.0;15;LOSS;REV;YES;;;;1.01;34;4373.82;4373.88;-6.0;0.0;BULL NOISE;BUY;OFF;0.79;23.67;15.57;30.10;4374.12;4371.85;4370.84;4369.83;4368.82;4367.81
2026.01.02 07:06:00;XAUUSD;PERIOD_M1;LIVE;VALID;BUY;4374.24;2026.01.02 07:20:00;4375.76;152.0;14;WIN;NEXT_SIGNAL;2026.01.02 07:21:00;4375.79;155.0;15;WIN;REV;YES;;;;1.14;34;4372.75;4372.65;10.0;0.0;BULL;BUY;OFF;0.93;32.02;20.44;19.74;4372.81;4375.38;4376.53;4377.67;4378.82;4379.96
2026.01.02 07:20:00;XAUUSD;PERIOD_M1;LIVE;VALID;SELL;4375.76;2026.01.02 07:23:00;4379.83;-407.0;3;LOSS;NEXT_SIGNAL;2026.01.02 07:24:00;4380.14;-438.0;4;LOSS;REV;YES;;;;1.52;34;4377.06;4377.08;-2.1;0.0;BULL NOISE;BUY;OFF;0.89;22.71;14.42;28.42;4377.66;4374.24;4372.72;4371.20;4369.68;4368.16
2026.01.02 07:23:00;XAUUSD;PERIOD_M1;LIVE;VALID;BUY;4379.83;2026.01.02 07:41:00;4377.81;-202.0;18;LOSS;NEXT_SIGNAL;2026.01.02 07:42:00;4377.82;-201.0;19;LOSS;REV;YES;;;;1.53;34;4377.84;4377.63;20.2;14.0;BULL;BUY;OFF;0.77;21.11;29.57;18.50;4377.91;4381.36;4382.90;4384.43;4385.96;4387.50
2026.01.02 07:41:00;XAUUSD;PERIOD_M1;LIVE;VALID;SELL;4377.81;2026.01.02 07:46:00;4379.26;-145.0;5;LOSS;NEXT_SIGNAL;2026.01.02 07:47:00;4379.68;-187.0;6;LOSS;REV;YES;;;;0.79;34;4378.78;4378.84;-5.6;0.0;BULL NOISE;BUY;OFF;0.75;22.82;20.58;21.74;4378.79;4377.02;4376.24;4375.45;4374.66;4373.88
2026.01.02 07:46:00;XAUUSD;PERIOD_M1;LIVE;VALID;BUY;4379.26;2026.01.02 07:47:00;4378.78;-48.0;1;LOSS;NEXT_SIGNAL;2026.01.02 07:48:00;4378.82;-44.0;2;LOSS;REV;YES;;;;0.89;34;4378.90;4378.90;0.3;0.0;BULL;BUY;OFF;0.78;19.26;19.02;14.67;4378.15;4380.15;4381.04;4381.93;4382.83;4383.72
2026.01.02 07:47:00;XAUUSD;PERIOD_M1;LIVE;VALID;SELL;4378.78;2026.01.02 07:48:00;4379.61;-83.0;1;LOSS;NEXT_SIGNAL;2026.01.02 07:49:00;4379.97;-119.0;2;LOSS;REV;YES;;;;0.91;34;4378.87;4378.89;-1.8;0.0;BULL;BUY;OFF;0.81;18.49;16.68;12.72;4379.92;4377.87;4376.96;4376.05;4375.14;4374.23
2026.01.02 07:48:00;XAUUSD;PERIOD_M1;LIVE;VALID;BUY;4379.61;2026.01.02 08:01:00;4377.82;-179.0;13;LOSS;NEXT_SIGNAL;2026.01.02 08:02:00;4377.84;-177.0;14;LOSS;REV;YES;;;;0.96;34;4379.04;4378.96;7.4;0.0;BULL;BUY;OFF;0.75;16.37;14.45;15.23;4378.41;4380.57;4381.52;4382.48;4383.44;4384.40
2026.01.02 08:01:00;XAUUSD;PERIOD_M1;LIVE;VALID;SELL;4377.82;2026.01.02 08:20:00;4377.97;-15.0;19;LOSS;NEXT_SIGNAL;2026.01.02 08:21:00;4378.23;-41.0;20;LOSS;REV;YES;;;;1.26;34;4379.52;4379.66;-13.9;0.0;BULL NOISE;BUY;OFF;0.85;17.38;13.22;25.41;4379.40;4376.56;4375.30;4374.03;4372.77;4371.51
2026.01.02 08:20:00;XAUUSD;PERIOD_M1;LIVE;VALID;BUY;4377.97;2026.01.02 08:36:00;4378.05;8.0;16;WIN;NEXT_SIGNAL;2026.01.02 08:37:00;4378.01;4.0;17;WIN;REV;YES;;;;1.25;34;4376.14;4375.81;32.9;0.0;BULL;BUY;OFF;0.77;28.19;30.94;19.83;4376.40;4379.23;4380.48;4381.74;4382.99;4384.24
2026.01.02 08:36:00;XAUUSD;PERIOD_M1;LIVE;VALID;SELL;4378.05;2026.01.02 09:07:00;4375.00;305.0;31;WIN;NEXT_SIGNAL;2026.01.02 09:08:00;4375.30;275.0;32;WIN;REV;YES;;;;1.16;34;4378.03;4378.03;-0.5;0.0;BULL;BUY;OFF;0.67;15.83;19.91;14.12;4379.50;4376.89;4375.73;4374.58;4373.42;4372.26
2026.01.02 09:07:00;XAUUSD;PERIOD_M1;LIVE;VALID;BUY;4375.00;2026.01.02 09:09:00;4373.28;-172.0;2;LOSS;NEXT_SIGNAL;2026.01.02 09:10:00;4373.05;-195.0;3;LOSS;REV;YES;;;;1.49;34;4374.53;4374.49;4.0;14.0;BULL;BUY;OFF;0.87;26.16;15.79;13.67;4373.13;4376.49;4377.99;4379.48;4380.97;4382.46
2026.01.02 09:09:00;XAUUSD;PERIOD_M1;LIVE;VALID;SELL;4373.28;2026.01.02 09:12:00;4375.12;-184.0;3;LOSS;NEXT_SIGNAL;2026.01.02 09:13:00;4375.50;-222.0;4;LOSS;REV;YES;;;;1.50;34;4374.33;4374.40;-6.4;-14.0;BULL;BUY;OFF;0.80;23.45;11.86;18.65;4375.15;4371.78;4370.28;4368.79;4367.29;4365.79
2026.01.02 09:12:00;XAUUSD;PERIOD_M1;LIVE;VALID;BUY;4375.12;2026.01.02 09:20:00;4373.11;-201.0;8;LOSS;NEXT_SIGNAL;2026.01.02 09:21:00;4373.31;-181.0;9;LOSS;REV;YES;;;;1.69;34;4374.41;4374.36;5.2;0.0;BULL;BUY;OFF;0.80;21.79;13.41;16.81;4373.01;4376.81;4378.50;4380.19;4381.88;4383.57
2026.01.02 09:20:00;XAUUSD;PERIOD_M1;LIVE;VALID;SELL;4373.11;2026.01.02 09:32:00;4376.59;-348.0;12;LOSS;NEXT_SIGNAL;2026.01.02 09:33:00;4376.91;-380.0;13;LOSS;REV;YES;;;;1.75;34;4374.71;4374.85;-14.3;-14.0;BULL;BUY;OFF;0.79;15.89;10.82;18.34;4375.30;4371.36;4369.61;4367.86;4366.11;4364.36
2026.01.02 09:32:00;XAUUSD;PERIOD_M1;LIVE;VALID;BUY;4376.59;2026.01.02 09:43:00;4376.25;-34.0;11;LOSS;NEXT_SIGNAL;2026.01.02 09:44:00;4376.23;-36.0;12;LOSS;REV;YES;;;;1.58;34;4374.57;4374.27;30.1;14.0;BULL;BUY;OFF;0.79;13.52;24.98;19.27;4374.62;4378.17;4379.75;4381.33;4382.91;4384.49
2026.01.02 09:43:00;XAUUSD;PERIOD_M1;LIVE;VALID;SELL;4376.25;2026.01.02 09:52:00;4379.31;-306.0;9;LOSS;NEXT_SIGNAL;2026.01.02 09:53:00;4379.67;-342.0;10;LOSS;REV;YES;;;;1.51;34;4377.26;4377.35;-8.8;0.0;BULL;BUY;OFF;0.87;27.94;14.72;34.49;4378.14;4374.74;4373.22;4371.71;4370.20;4368.68
2026.01.02 09:52:00;XAUUSD;PERIOD_M1;LIVE;VALID;BUY;4379.31;2026.01.02 10:17:00;4383.85;454.0;25;WIN;NEXT_SIGNAL;2026.01.02 10:18:00;4383.66;435.0;26;WIN;REV;YES;;;;1.21;34;4377.74;4377.49;25.1;0.0;BULL;BUY;OFF;0.90;22.36;27.42;11.42;4377.80;4380.52;4381.73;4382.94;4384.15;4385.36
2026.01.02 10:17:00;XAUUSD;PERIOD_M1;LIVE;VALID;SELL;4383.85;2026.01.02 10:27:00;4384.75;-90.0;10;LOSS;NEXT_SIGNAL;2026.01.02 10:28:00;4385.14;-129.0;11;LOSS;REV;YES;;;;1.29;34;4384.74;4384.75;-0.7;-14.0;BULL;BUY;OFF;0.72;25.36;14.07;17.99;4385.46;4382.56;4381.28;4379.99;4378.70;4377.42
2026.01.02 10:27:00;XAUUSD;PERIOD_M1;LIVE;VALID;BUY;4384.75;2026.01.02 10:56:00;4391.42;667.0;29;WIN;NEXT_SIGNAL;2026.01.02 10:57:00;4391.37;662.0;30;WIN;REV;YES;;;;1.25;34;4383.93;4383.88;4.8;0.0;BULL;BUY;OFF;0.83;25.26;20.50;14.50;4383.19;4386.00;4387.25;4388.50;4389.74;4390.99
2026.01.02 10:56:00;XAUUSD;PERIOD_M1;LIVE;VALID;SELL;4391.42;2026.01.02 11:09:00;4390.80;62.0;13;WIN;NEXT_SIGNAL;2026.01.02 11:10:01;4390.89;53.0;14;WIN;REV;YES;;;;1.80;34;4392.59;4392.65;-6.0;0.0;BULL NOISE;BUY;OFF;0.77;22.24;18.60;21.86;4393.68;4389.61;4387.81;4386.01;4384.20;4382.40
2026.01.02 11:09:00;XAUUSD;PERIOD_M1;LIVE;VALID;BUY;4390.80;2026.01.02 11:13:00;4388.12;-268.0;4;LOSS;NEXT_SIGNAL;2026.01.02 11:14:00;4388.14;-266.0;5;LOSS;REV;YES;;;;1.62;34;4389.59;4389.58;1.7;0.0;BEAR;SELL;OFF;0.83;27.44;27.87;12.46;4388.78;4392.42;4394.03;4395.65;4397.27;4398.89
2026.01.02 11:13:00;XAUUSD;PERIOD_M1;LIVE;VALID;SELL;4388.12;2026.01.02 11:14:00;4390.02;-190.0;1;LOSS;NEXT_SIGNAL;2026.01.02 11:15:00;4390.34;-222.0;2;LOSS;REV;YES;;;;1.51;34;4389.02;4389.12;-10.3;0.0;BEAR;SELL;OFF;0.83;21.93;15.72;25.92;4390.00;4386.61;4385.10;4383.60;4382.09;4380.58
2026.01.02 11:14:00;XAUUSD;PERIOD_M1;LIVE;VALID;BUY;4390.02;2026.01.02 11:19:00;4388.67;-135.0;5;LOSS;NEXT_SIGNAL;2026.01.02 11:20:00;4388.65;-137.0;6;LOSS;REV;YES;;;;1.42;34;4389.24;4389.17;6.8;0.0;BEAR;SELL;OFF;0.85;19.32;21.42;22.46;4388.24;4391.45;4392.87;4394.30;4395.72;4397.14
2026.01.02 11:19:00;XAUUSD;PERIOD_M1;LIVE;VALID;SELL;4388.67;2026.01.02 11:30:00;4388.90;-23.0;11;LOSS;NEXT_SIGNAL;2026.01.02 11:31:00;4389.25;-58.0;12;LOSS;REV;YES;;;;1.44;34;4389.24;4389.32;-8.7;0.0;BEAR;SELL;OFF;0.88;14.86;24.14;23.43;4390.47;4387.23;4385.79;4384.35;4382.92;4381.48
2026.01.02 11:30:00;XAUUSD;PERIOD_M1;LIVE;VALID;BUY;4388.90;2026.01.02 11:40:00;4386.95;-195.0;10;LOSS;NEXT_SIGNAL;2026.01.02 11:41:00;4387.00;-190.0;11;LOSS;REV;YES;;;;1.58;34;4387.38;4387.09;29.4;0.0;BEAR;SELL;OFF;0.75;20.69;43.21;18.62;4386.92;4390.48;4392.07;4393.65;4395.23;4396.82
2026.01.02 11:40:00;XAUUSD;PERIOD_M1;LIVE;VALID;SELL;4386.95;2026.01.02 11:42:00;4388.80;-185.0;2;LOSS;NEXT_SIGNAL;2026.01.02 11:43:00;4389.19;-224.0;3;LOSS;REV;YES;;;;1.15;34;4387.61;4387.70;-9.1;0.0;BEAR;SELL;OFF;0.78;20.41;13.07;18.06;4388.38;4385.80;4384.66;4383.51;4382.36;4381.22
2026.01.02 11:42:00;XAUUSD;PERIOD_M1;LIVE;VALID;BUY;4388.80;2026.01.02 11:50:00;4387.23;-157.0;8;LOSS;NEXT_SIGNAL;2026.01.02 11:51:00;4387.36;-144.0;9;LOSS;REV;YES;;;;1.12;34;4387.96;4387.93;2.8;14.0;BEAR;SELL;OFF;0.80;18.95;20.54;13.57;4387.40;4389.92;4391.04;4392.17;4393.29;4394.41
2026.01.02 11:50:00;XAUUSD;PERIOD_M1;LIVE;VALID;SELL;4387.23;2026.01.02 11:54:00;4389.18;-195.0;4;LOSS;NEXT_SIGNAL;2026.01.02 11:55:00;4389.57;-234.0;5;LOSS;REV;YES;;;;1.20;34;4388.14;4388.18;-4.4;0.0;BEAR;SELL;OFF;0.86;20.90;11.29;17.66;4388.74;4386.02;4384.82;4383.61;4382.41;4381.20
2026.01.02 11:54:00;XAUUSD;PERIOD_M1;LIVE;VALID;BUY;4389.18;2026.01.02 11:56:00;4386.39;-279.0;2;LOSS;NEXT_SIGNAL;2026.01.02 11:57:00;4386.29;-289.0;3;LOSS;REV;YES;;;;1.11;34;4388.40;4388.28;12.1;0.0;BEAR;SELL;OFF;0.97;18.57;19.25;9.96;4387.79;4390.29;4391.40;4392.51;4393.62;4394.73
2026.01.02 11:56:00;XAUUSD;PERIOD_M1;LIVE;VALID;SELL;4386.39;2026.01.02 12:08:00;4387.60;-121.0;12;LOSS;NEXT_SIGNAL;2026.01.02 12:09:00;4387.97;-158.0;13;LOSS;REV;YES;;;;1.13;34;4387.90;4388.10;-20.5;0.0;BEAR;SELL;OFF;0.95;20.03;14.46;20.81;4387.81;4385.26;4384.13;4382.99;4381.86;4380.73
2026.01.02 12:08:00;XAUUSD;PERIOD_M1;LIVE;VALID;BUY;4387.60;2026.01.02 12:09:00;4386.75;-85.0;1;LOSS;NEXT_SIGNAL;2026.01.02 12:10:00;4386.78;-82.0;2;LOSS;REV;YES;;;;1.30;34;4386.99;4386.98;0.8;0.0;BEAR;SELL;OFF;0.89;22.31;16.28;18.73;4385.97;4388.90;4390.21;4391.51;4392.81;4394.11
2026.01.02 12:09:00;XAUUSD;PERIOD_M1;LIVE;VALID;SELL;4386.75;2026.01.02 12:10:00;4387.83;-108.0;1;LOSS;NEXT_SIGNAL;2026.01.02 12:11:00;4388.14;-139.0;2;LOSS;REV;YES;;;;1.34;34;4386.93;4386.93;-0.1;0.0;BEAR;SELL;OFF;0.91;19.61;16.92;16.23;4388.42;4385.41;4384.08;4382.74;4381.40;4380.06
2026.01.02 12:10:00;XAUUSD;PERIOD_M1;LIVE;VALID;BUY;4387.83;2026.01.02 12:27:00;4385.82;-201.0;17;LOSS;NEXT_SIGNAL;2026.01.02 12:28:00;4385.87;-196.0;18;LOSS;REV;YES;;;;1.33;34;4387.13;4387.00;13.2;0.0;BEAR;SELL;OFF;0.87;17.70;14.66;16.29;4386.16;4389.16;4390.50;4391.83;4393.16;4394.50
2026.01.02 12:27:00;XAUUSD;PERIOD_M1;LIVE;VALID;SELL;4385.82;2026.01.02 12:35:00;4389.06;-324.0;8;LOSS;NEXT_SIGNAL;2026.01.02 12:36:00;4389.39;-357.0;9;LOSS;REV;YES;;;;1.11;34;4387.83;4388.07;-23.5;0.0;BEAR;SELL;OFF;0.91;30.00;9.04;32.70;4387.20;4384.71;4383.60;4382.50;4381.39;4380.28
2026.01.02 12:35:00;XAUUSD;PERIOD_M1;LIVE;VALID;BUY;4389.06;2026.01.02 13:06:00;4396.69;763.0;31;WIN;NEXT_SIGNAL;2026.01.02 13:07:03;4396.72;766.0;32;WIN;REV;YES;;;;1.28;34;4387.70;4387.57;13.3;14.0;BEAR NOISE;SELL;OFF;0.94;35.86;22.66;13.38;4387.46;4390.34;4391.62;4392.90;4394.18;4395.46
2026.01.02 13:06:00;XAUUSD;PERIOD_M1;LIVE;VALID;SELL;4396.69;2026.01.02 13:19:00;4396.88;-19.0;13;LOSS;NEXT_SIGNAL;2026.01.02 13:20:00;4396.68;1.0;14;WIN;REV;YES;;;;1.09;34;4396.91;4396.92;-1.4;0.0;BULL;BUY;OFF;0.84;22.37;23.09;26.19;4398.05;4395.60;4394.51;4393.42;4392.33;4391.24
2026.01.02 13:19:00;XAUUSD;PERIOD_M1;LIVE;VALID;BUY;4396.88;2026.01.02 13:29:00;4394.34;-254.0;10;LOSS;NEXT_SIGNAL;2026.01.02 13:30:01;4394.99;-189.0;11;LOSS;REV;YES;;;;0.88;34;4395.90;4395.73;16.9;0.0;BULL;BUY;OFF;0.84;26.96;29.30;13.49;4395.78;4397.76;4398.63;4399.51;4400.39;4401.27
2026.01.02 13:29:00;XAUUSD;PERIOD_M1;LIVE;VALID;SELL;4394.34;2026.01.02 13:44:00;4394.99;-65.0;15;LOSS;NEXT_SIGNAL;2026.01.02 13:45:01;4395.36;-102.0;16;LOSS;REV;YES;;;;1.21;34;4396.36;4396.59;-23.9;-14.0;BULL NOISE;BUY;OFF;0.68;33.53;23.14;30.97;4395.86;4393.13;4391.91;4390.70;4389.48;4388.27
2026.01.02 13:44:00;XAUUSD;PERIOD_M1;LIVE;VALID;BUY;4394.99;2026.01.02 13:51:00;4393.17;-182.0;7;LOSS;NEXT_SIGNAL;2026.01.02 13:52:00;4393.18;-181.0;8;LOSS;REV;YES;;;;1.10;34;4393.87;4393.63;24.2;14.0;BULL;BUY;OFF;0.69;25.00;44.47;16.65;4393.61;4396.09;4397.19;4398.30;4399.40;4400.50
2026.01.02 13:51:00;XAUUSD;PERIOD_M1;LIVE;VALID;SELL;4393.17;2026.01.02 14:05:00;4393.57;-40.0;14;LOSS;NEXT_SIGNAL;2026.01.02 14:06:00;4393.57;-40.0;15;LOSS;REV;YES;;;;0.98;34;4393.70;4393.73;-3.3;0.0;BULL;BUY;OFF;0.87;18.01;19.50;30.95;4394.39;4392.19;4391.21;4390.23;4389.26;4388.28
2026.01.02 14:05:00;XAUUSD;PERIOD_M1;LIVE;VALID;BUY;4393.57;2026.01.02 14:25:00;4395.07;150.0;20;WIN;NEXT_SIGNAL;2026.01.02 14:26:00;4395.06;149.0;21;WIN;REV;YES;;;;1.17;34;4392.33;4392.28;4.1;0.0;BEAR NOISE;SELL;OFF;0.94;13.07;23.95;21.93;4392.11;4394.74;4395.91;4397.08;4398.25;4399.42
2026.01.02 14:25:00;XAUUSD;PERIOD_M1;LIVE;VALID;SELL;4395.07;2026.01.02 14:53:00;4389.28;579.0;28;WIN;NEXT_SIGNAL;2026.01.02 14:54:00;4389.63;544.0;29;WIN;REV;YES;;;;1.20;34;4395.95;4396.04;-9.4;0.0;BULL;BUY;OFF;0.70;26.60;14.54;35.63;4396.57;4393.87;4392.67;4391.47;4390.28;4389.08
